room,type,date,time,value
Servertelpa,co2,01/12/2020,03:00:42 AM,409
Servertelpa,co2,01/12/2020,02:45:42 AM,414
Servertelpa,co2,01/12/2020,02:30:42 AM,411
Servertelpa,co2,01/12/2020,02:15:42 AM,404
Servertelpa,co2,01/12/2020,02:00:42 AM,417
Servertelpa,co2,01/12/2020,01:45:42 AM,416
Servertelpa,co2,01/12/2020,01:30:42 AM,407
Servertelpa,co2,01/12/2020,01:15:42 AM,414
Servertelpa,co2,01/12/2020,01:00:42 AM,415
Servertelpa,co2,01/12/2020,12:45:42 AM,406
Servertelpa,co2,01/12/2020,12:30:42 AM,401
Servertelpa,co2,01/12/2020,12:15:42 AM,417
Servertelpa,co2,01/12/2020,12:00:42 AM,419
Servertelpa,co2,01/11/2020,11:45:42 PM,420
Servertelpa,co2,01/11/2020,11:30:42 PM,415
Servertelpa,co2,01/11/2020,11:15:42 PM,418
Servertelpa,co2,01/11/2020,11:00:42 PM,421
Servertelpa,co2,01/11/2020,10:45:42 PM,412
Servertelpa,co2,01/11/2020,10:30:42 PM,422
Servertelpa,co2,01/11/2020,10:15:42 PM,414
Servertelpa,co2,01/11/2020,10:00:42 PM,414
Servertelpa,co2,01/11/2020,09:45:42 PM,409
Servertelpa,co2,01/11/2020,09:30:42 PM,407
Servertelpa,co2,01/11/2020,09:15:42 PM,405
Servertelpa,co2,01/11/2020,09:00:42 PM,414
Servertelpa,co2,01/11/2020,08:45:42 PM,423
Servertelpa,co2,01/11/2020,08:30:42 PM,415
Servertelpa,co2,01/11/2020,08:15:42 PM,414
Servertelpa,co2,01/11/2020,08:00:42 PM,410
Servertelpa,co2,01/11/2020,07:45:42 PM,411
Servertelpa,co2,01/11/2020,07:30:42 PM,407
Servertelpa,co2,01/11/2020,07:15:42 PM,406
Servertelpa,co2,01/11/2020,07:00:42 PM,418
Servertelpa,co2,01/11/2020,06:45:42 PM,421
Servertelpa,co2,01/11/2020,06:30:43 PM,396
Servertelpa,co2,01/11/2020,06:15:43 PM,395
Servertelpa,co2,01/11/2020,06:00:43 PM,400
Servertelpa,co2,01/11/2020,05:30:43 PM,409
Servertelpa,co2,01/11/2020,05:15:43 PM,419
Servertelpa,co2,01/11/2020,05:00:43 PM,416
Servertelpa,co2,01/11/2020,04:45:43 PM,404
Servertelpa,co2,01/11/2020,04:30:43 PM,396
Servertelpa,co2,01/11/2020,04:15:43 PM,406
Servertelpa,co2,01/11/2020,04:00:43 PM,394
Servertelpa,co2,01/11/2020,03:45:43 PM,414
Servertelpa,co2,01/11/2020,03:30:43 PM,400
Servertelpa,co2,01/11/2020,03:15:43 PM,412
Servertelpa,co2,01/11/2020,03:00:43 PM,425
Servertelpa,co2,01/11/2020,02:45:43 PM,396
Servertelpa,co2,01/11/2020,02:30:43 PM,410
Servertelpa,co2,01/11/2020,02:15:43 PM,405
Servertelpa,co2,01/11/2020,02:00:43 PM,408
Servertelpa,co2,01/11/2020,01:45:43 PM,405
Servertelpa,co2,01/11/2020,01:30:43 PM,416
Servertelpa,co2,01/11/2020,01:15:43 PM,410
Servertelpa,co2,01/11/2020,01:00:43 PM,423
Servertelpa,co2,01/11/2020,12:45:43 PM,406
Servertelpa,co2,01/11/2020,12:30:43 PM,414
Servertelpa,co2,01/11/2020,12:15:43 PM,393
Servertelpa,co2,01/11/2020,12:00:43 PM,422
Servertelpa,co2,01/11/2020,11:45:43 AM,396
Servertelpa,co2,01/11/2020,11:30:43 AM,425
Servertelpa,co2,01/11/2020,11:15:43 AM,403
Servertelpa,co2,01/11/2020,11:00:43 AM,408
Servertelpa,co2,01/11/2020,10:45:43 AM,408
Servertelpa,co2,01/11/2020,10:30:43 AM,396
Servertelpa,co2,01/11/2020,10:15:43 AM,410
Servertelpa,co2,01/11/2020,10:00:43 AM,403
Servertelpa,co2,01/11/2020,09:45:43 AM,414
Servertelpa,co2,01/11/2020,09:30:43 AM,413
Servertelpa,co2,01/11/2020,09:15:43 AM,400
Servertelpa,co2,01/11/2020,09:00:43 AM,411
Servertelpa,co2,01/11/2020,08:45:43 AM,395
Servertelpa,co2,01/11/2020,08:30:44 AM,400
Servertelpa,co2,01/11/2020,08:15:44 AM,399
Servertelpa,co2,01/11/2020,08:00:44 AM,398
Servertelpa,co2,01/11/2020,07:45:44 AM,408
Servertelpa,co2,01/11/2020,07:30:44 AM,405
Servertelpa,co2,01/11/2020,07:15:44 AM,401
Servertelpa,co2,01/11/2020,07:00:44 AM,392
Servertelpa,co2,01/11/2020,06:30:44 AM,405
Servertelpa,co2,01/11/2020,06:15:44 AM,406
Servertelpa,co2,01/11/2020,06:00:44 AM,403
Servertelpa,co2,01/11/2020,05:45:44 AM,402
Servertelpa,co2,01/11/2020,05:30:44 AM,419
Servertelpa,co2,01/11/2020,05:15:44 AM,401
Servertelpa,co2,01/11/2020,05:00:44 AM,414
Servertelpa,co2,01/11/2020,04:45:44 AM,406
Servertelpa,co2,01/11/2020,04:30:44 AM,406
Servertelpa,co2,01/11/2020,04:15:44 AM,412
Servertelpa,co2,01/11/2020,04:00:44 AM,420
Servertelpa,co2,01/11/2020,03:45:44 AM,417
Servertelpa,co2,01/11/2020,03:30:44 AM,406
Servertelpa,co2,01/11/2020,03:15:44 AM,409
Servertelpa,co2,01/11/2020,02:45:44 AM,420
Servertelpa,co2,01/11/2020,02:30:44 AM,426
Servertelpa,co2,01/11/2020,02:15:44 AM,439
Servertelpa,co2,01/11/2020,02:00:44 AM,434
Servertelpa,co2,01/11/2020,01:45:44 AM,422
Servertelpa,co2,01/11/2020,01:30:44 AM,423
Servertelpa,co2,01/11/2020,01:15:44 AM,416
Servertelpa,co2,01/11/2020,01:00:44 AM,423
Servertelpa,co2,01/11/2020,12:45:44 AM,434
Servertelpa,co2,01/11/2020,12:30:44 AM,434
Servertelpa,co2,01/11/2020,12:15:44 AM,440
Servertelpa,co2,01/11/2020,12:00:44 AM,429
Servertelpa,co2,01/10/2020,11:45:44 PM,445
Servertelpa,co2,01/10/2020,11:30:44 PM,442
Servertelpa,co2,01/10/2020,11:15:44 PM,443
Servertelpa,co2,01/10/2020,11:00:44 PM,432
Servertelpa,co2,01/10/2020,10:45:45 PM,430
Servertelpa,co2,01/10/2020,10:30:45 PM,422
Servertelpa,co2,01/10/2020,10:15:45 PM,438
Servertelpa,co2,01/10/2020,10:00:45 PM,418
Servertelpa,co2,01/10/2020,09:45:45 PM,424
Servertelpa,co2,01/10/2020,09:30:45 PM,442
Servertelpa,co2,01/10/2020,09:15:45 PM,440
Servertelpa,co2,01/10/2020,09:00:45 PM,454
Servertelpa,co2,01/10/2020,08:45:45 PM,439
Servertelpa,co2,01/10/2020,08:30:45 PM,443
Servertelpa,co2,01/10/2020,08:15:45 PM,448
Servertelpa,co2,01/10/2020,08:00:45 PM,440
Servertelpa,co2,01/10/2020,07:45:45 PM,452
Servertelpa,co2,01/10/2020,07:30:45 PM,449
Servertelpa,co2,01/10/2020,07:15:45 PM,428
Servertelpa,co2,01/10/2020,07:00:45 PM,447
Servertelpa,co2,01/10/2020,06:45:45 PM,425
Servertelpa,co2,01/10/2020,06:30:45 PM,442
Servertelpa,co2,01/10/2020,06:15:45 PM,461
Servertelpa,co2,01/10/2020,06:00:45 PM,448
Servertelpa,co2,01/10/2020,05:45:45 PM,440
Servertelpa,co2,01/10/2020,05:30:45 PM,439
Servertelpa,co2,01/10/2020,05:15:45 PM,459
Servertelpa,co2,01/10/2020,05:00:45 PM,435
Servertelpa,co2,01/10/2020,04:45:45 PM,447
Servertelpa,co2,01/10/2020,04:30:45 PM,427
Servertelpa,co2,01/10/2020,04:15:45 PM,427
Servertelpa,co2,01/10/2020,04:00:45 PM,432
Servertelpa,co2,01/10/2020,03:45:45 PM,435
Servertelpa,co2,01/10/2020,03:30:45 PM,423
Servertelpa,co2,01/10/2020,03:15:45 PM,424
Servertelpa,co2,01/10/2020,03:00:45 PM,414
Servertelpa,co2,01/10/2020,02:45:45 PM,434
Servertelpa,co2,01/10/2020,02:30:45 PM,426
Servertelpa,co2,01/10/2020,02:15:45 PM,424
Servertelpa,co2,01/10/2020,02:00:45 PM,429
Servertelpa,co2,01/10/2020,01:45:45 PM,431
Servertelpa,co2,01/10/2020,01:30:45 PM,427
Servertelpa,co2,01/10/2020,01:15:45 PM,429
Servertelpa,co2,01/10/2020,01:00:45 PM,429
Servertelpa,co2,01/10/2020,12:45:46 PM,418
Servertelpa,co2,01/10/2020,12:30:46 PM,428
Servertelpa,co2,01/10/2020,12:15:46 PM,425
Servertelpa,co2,01/10/2020,12:00:46 PM,422
Servertelpa,co2,01/10/2020,11:45:46 AM,429
Servertelpa,co2,01/10/2020,11:30:46 AM,438
Servertelpa,co2,01/10/2020,11:15:46 AM,427
Servertelpa,co2,01/10/2020,11:00:46 AM,413
Servertelpa,co2,01/10/2020,10:45:46 AM,422
Servertelpa,co2,01/10/2020,10:30:46 AM,410
Servertelpa,co2,01/10/2020,10:15:46 AM,421
Servertelpa,co2,01/10/2020,10:00:46 AM,404
Servertelpa,co2,01/10/2020,09:45:46 AM,413
Servertelpa,co2,01/10/2020,09:30:46 AM,428
Servertelpa,co2,01/10/2020,09:15:46 AM,432
Servertelpa,co2,01/10/2020,09:00:46 AM,426
Servertelpa,co2,01/10/2020,08:45:46 AM,420
Servertelpa,co2,01/10/2020,08:30:46 AM,402
Servertelpa,co2,01/10/2020,08:15:46 AM,415
Servertelpa,co2,01/10/2020,08:00:46 AM,415
Servertelpa,co2,01/10/2020,07:45:46 AM,413
Servertelpa,co2,01/10/2020,07:30:46 AM,396
Servertelpa,co2,01/10/2020,07:15:46 AM,411
Servertelpa,co2,01/10/2020,07:00:46 AM,404
Servertelpa,co2,01/10/2020,06:45:46 AM,393
Servertelpa,co2,01/10/2020,06:30:46 AM,414
Servertelpa,co2,01/10/2020,06:15:46 AM,418
Servertelpa,co2,01/10/2020,06:00:46 AM,410
Servertelpa,co2,01/10/2020,05:45:46 AM,416
Servertelpa,co2,01/10/2020,05:30:46 AM,405
Servertelpa,co2,01/10/2020,05:15:46 AM,414
Servertelpa,co2,01/10/2020,05:00:46 AM,426
Servertelpa,co2,01/10/2020,04:45:46 AM,413
Servertelpa,co2,01/10/2020,04:30:46 AM,408
Servertelpa,co2,01/10/2020,04:15:46 AM,422
Servertelpa,co2,01/10/2020,04:00:46 AM,429
Servertelpa,co2,01/10/2020,03:45:46 AM,424
Servertelpa,co2,01/10/2020,03:30:46 AM,428
Servertelpa,co2,01/10/2020,03:15:46 AM,412
Servertelpa,co2,01/10/2020,03:00:47 AM,420
Servertelpa,co2,01/10/2020,02:45:47 AM,423
Servertelpa,co2,01/10/2020,02:30:47 AM,424
Servertelpa,co2,01/10/2020,02:15:47 AM,427
Servertelpa,co2,01/10/2020,02:00:47 AM,428
Servertelpa,co2,01/10/2020,01:45:47 AM,417
Servertelpa,co2,01/10/2020,01:30:47 AM,422
Servertelpa,co2,01/10/2020,01:15:47 AM,433
Servertelpa,co2,01/10/2020,01:00:47 AM,429
Servertelpa,co2,01/10/2020,12:45:47 AM,419
Servertelpa,co2,01/10/2020,12:30:47 AM,427
Servertelpa,co2,01/10/2020,12:15:47 AM,437
Servertelpa,co2,01/10/2020,12:00:47 AM,432
Servertelpa,co2,01/09/2020,11:45:47 PM,436
Servertelpa,co2,01/09/2020,11:30:47 PM,425
Servertelpa,co2,01/09/2020,11:15:47 PM,449
Servertelpa,co2,01/09/2020,11:00:47 PM,448
Servertelpa,co2,01/09/2020,10:45:47 PM,445
Servertelpa,co2,01/09/2020,10:15:47 PM,438
Servertelpa,co2,01/09/2020,10:00:47 PM,454
Servertelpa,co2,01/09/2020,09:45:47 PM,455
Servertelpa,co2,01/09/2020,09:30:47 PM,450
Servertelpa,co2,01/09/2020,09:15:47 PM,445
Servertelpa,co2,01/09/2020,09:00:47 PM,456
Servertelpa,co2,01/09/2020,08:45:47 PM,456
Servertelpa,co2,01/09/2020,08:30:47 PM,476
Servertelpa,co2,01/09/2020,08:15:47 PM,476
Servertelpa,co2,01/09/2020,08:00:47 PM,478
Servertelpa,co2,01/09/2020,07:45:47 PM,477
Servertelpa,co2,01/09/2020,07:30:47 PM,477
Servertelpa,co2,01/09/2020,07:15:47 PM,487
Servertelpa,co2,01/09/2020,07:00:47 PM,484
Servertelpa,co2,01/09/2020,06:45:47 PM,500
Servertelpa,co2,01/09/2020,06:30:47 PM,492
Servertelpa,co2,01/09/2020,06:15:47 PM,500
Servertelpa,co2,01/09/2020,06:00:47 PM,501
Servertelpa,co2,01/09/2020,05:45:47 PM,521
Servertelpa,co2,01/09/2020,05:30:47 PM,504
Servertelpa,co2,01/09/2020,05:15:48 PM,525
Servertelpa,co2,01/09/2020,05:00:48 PM,537
Servertelpa,co2,01/09/2020,04:45:48 PM,557
Servertelpa,co2,01/09/2020,04:30:48 PM,557
Servertelpa,co2,01/09/2020,04:15:48 PM,563
Servertelpa,co2,01/09/2020,04:00:48 PM,565
Servertelpa,co2,01/09/2020,03:45:48 PM,563
Servertelpa,co2,01/09/2020,03:30:48 PM,592
Servertelpa,co2,01/09/2020,03:15:48 PM,595
Servertelpa,co2,01/09/2020,03:00:48 PM,613
Servertelpa,co2,01/09/2020,02:45:48 PM,660
Servertelpa,co2,01/09/2020,02:30:48 PM,662
Servertelpa,co2,01/09/2020,02:15:48 PM,683
Servertelpa,co2,01/09/2020,02:00:48 PM,695
Servertelpa,co2,01/09/2020,01:45:48 PM,742
Servertelpa,co2,01/09/2020,01:30:48 PM,883
Servertelpa,co2,01/09/2020,01:15:48 PM,424
Servertelpa,co2,01/09/2020,01:00:48 PM,408
Servertelpa,co2,01/09/2020,12:45:48 PM,413
Servertelpa,co2,01/09/2020,12:30:48 PM,415
Servertelpa,co2,01/09/2020,12:15:48 PM,409
Servertelpa,co2,01/09/2020,12:00:48 PM,424
Servertelpa,co2,01/09/2020,11:45:48 AM,405
Servertelpa,co2,01/09/2020,11:30:48 AM,414
Servertelpa,co2,01/09/2020,11:15:48 AM,419
Servertelpa,co2,01/09/2020,11:00:48 AM,409
Servertelpa,co2,01/09/2020,10:45:48 AM,426
Servertelpa,co2,01/09/2020,10:30:48 AM,427
Servertelpa,co2,01/09/2020,10:15:48 AM,423
Servertelpa,co2,01/09/2020,10:00:48 AM,436
Servertelpa,co2,01/09/2020,09:45:48 AM,420
Servertelpa,co2,01/09/2020,09:30:48 AM,431
Servertelpa,co2,01/09/2020,09:15:48 AM,415
Servertelpa,co2,01/09/2020,09:00:48 AM,410
Servertelpa,co2,01/09/2020,08:45:48 AM,411
Servertelpa,co2,01/09/2020,08:30:48 AM,414
Servertelpa,co2,01/09/2020,08:15:48 AM,415
Servertelpa,co2,01/09/2020,08:00:48 AM,415
Servertelpa,co2,01/09/2020,07:45:48 AM,397
Servertelpa,co2,01/09/2020,07:30:49 AM,412
Servertelpa,co2,01/09/2020,07:15:49 AM,402
Servertelpa,co2,01/09/2020,07:00:49 AM,406
Servertelpa,co2,01/09/2020,06:45:49 AM,412
Servertelpa,co2,01/09/2020,06:30:49 AM,397
Servertelpa,co2,01/09/2020,06:15:49 AM,413
Servertelpa,co2,01/09/2020,06:00:49 AM,421
Servertelpa,co2,01/09/2020,05:45:49 AM,417
Servertelpa,co2,01/09/2020,05:30:49 AM,418
Servertelpa,co2,01/09/2020,05:15:49 AM,425
Servertelpa,co2,01/09/2020,05:00:49 AM,422
Servertelpa,co2,01/09/2020,04:45:49 AM,419
Servertelpa,co2,01/09/2020,04:30:49 AM,421
Servertelpa,co2,01/09/2020,04:15:49 AM,425
Servertelpa,co2,01/09/2020,04:00:49 AM,414
Servertelpa,co2,01/09/2020,03:45:49 AM,414
Servertelpa,co2,01/09/2020,03:30:49 AM,412
Servertelpa,co2,01/09/2020,03:15:49 AM,424
Servertelpa,co2,01/09/2020,03:00:49 AM,428
Servertelpa,co2,01/09/2020,02:45:49 AM,407
Servertelpa,co2,01/09/2020,02:30:49 AM,431
Servertelpa,co2,01/09/2020,02:15:49 AM,432
Servertelpa,co2,01/09/2020,02:00:49 AM,422
Servertelpa,co2,01/09/2020,01:45:49 AM,425
Servertelpa,co2,01/09/2020,01:30:49 AM,433
Servertelpa,co2,01/09/2020,01:15:49 AM,431
Servertelpa,co2,01/09/2020,01:00:49 AM,416
Servertelpa,co2,01/09/2020,12:45:49 AM,423
Servertelpa,co2,01/09/2020,12:15:49 AM,437
Servertelpa,co2,01/08/2020,11:45:49 PM,450
Servertelpa,co2,01/08/2020,11:15:49 PM,436
Servertelpa,co2,01/08/2020,10:45:49 PM,445
Servertelpa,co2,01/08/2020,10:30:49 PM,452
Servertelpa,co2,01/08/2020,10:15:49 PM,450
Servertelpa,co2,01/08/2020,10:00:49 PM,450
Servertelpa,co2,01/08/2020,09:45:49 PM,462
Servertelpa,co2,01/08/2020,09:30:50 PM,450
Servertelpa,co2,01/08/2020,09:15:50 PM,465
Servertelpa,co2,01/08/2020,09:00:50 PM,455
Servertelpa,co2,01/08/2020,08:45:50 PM,471
Servertelpa,co2,01/08/2020,08:15:50 PM,468
Servertelpa,co2,01/08/2020,08:00:50 PM,458
Servertelpa,co2,01/08/2020,07:45:50 PM,463
Servertelpa,co2,01/08/2020,07:15:50 PM,455
Servertelpa,co2,01/08/2020,06:45:50 PM,483
Servertelpa,co2,01/08/2020,05:45:50 PM,486
Servertelpa,co2,01/08/2020,05:15:50 PM,496
Servertelpa,co2,01/08/2020,04:45:50 PM,467
Servertelpa,co2,01/08/2020,04:15:50 PM,502
Servertelpa,co2,01/08/2020,04:00:50 PM,510
Servertelpa,co2,01/08/2020,03:45:50 PM,497
Servertelpa,co2,01/08/2020,03:15:50 PM,513
Servertelpa,co2,01/08/2020,02:45:50 PM,522
Servertelpa,co2,01/08/2020,02:15:50 PM,537
Servertelpa,co2,01/08/2020,01:45:50 PM,549
Servertelpa,co2,01/08/2020,01:15:50 PM,539
Servertelpa,co2,01/08/2020,12:45:50 PM,566
Servertelpa,co2,01/08/2020,12:15:50 PM,595
Servertelpa,co2,01/08/2020,11:45:51 AM,479
Servertelpa,co2,01/08/2020,11:15:51 AM,488
Servertelpa,co2,01/08/2020,10:45:51 AM,455
Servertelpa,co2,01/08/2020,10:30:51 AM,458
Servertelpa,co2,01/08/2020,10:15:51 AM,442
Servertelpa,co2,01/08/2020,09:45:51 AM,434
Servertelpa,co2,01/08/2020,09:15:51 AM,432
Servertelpa,co2,01/08/2020,08:45:51 AM,434
Servertelpa,co2,01/08/2020,07:45:51 AM,423
Servertelpa,co2,01/08/2020,07:30:51 AM,417
Servertelpa,co2,01/08/2020,07:15:51 AM,427
Servertelpa,co2,01/08/2020,06:30:51 AM,411
Servertelpa,co2,01/08/2020,06:15:51 AM,417
Servertelpa,co2,01/08/2020,06:00:51 AM,417
Servertelpa,co2,01/08/2020,05:45:51 AM,417
Servertelpa,co2,01/08/2020,05:15:51 AM,410
Servertelpa,co2,01/08/2020,05:00:51 AM,429
Servertelpa,co2,01/08/2020,04:45:51 AM,430
Servertelpa,co2,01/08/2020,04:30:51 AM,413
Servertelpa,co2,01/08/2020,04:15:51 AM,421
Servertelpa,co2,01/08/2020,03:45:51 AM,420
Servertelpa,co2,01/08/2020,03:30:51 AM,416
Servertelpa,co2,01/08/2020,03:15:51 AM,419
Servertelpa,co2,01/08/2020,03:00:51 AM,416
Servertelpa,co2,01/08/2020,02:45:51 AM,435
Servertelpa,co2,01/08/2020,02:30:51 AM,411
Servertelpa,co2,01/08/2020,02:15:51 AM,432
Servertelpa,co2,01/08/2020,02:00:51 AM,417
Servertelpa,co2,01/08/2020,01:45:52 AM,435
Servertelpa,co2,01/08/2020,01:30:52 AM,438
Servertelpa,co2,01/08/2020,01:15:52 AM,421
Servertelpa,co2,01/08/2020,01:00:52 AM,447
Servertelpa,co2,01/08/2020,12:45:52 AM,431
Servertelpa,co2,01/08/2020,12:30:52 AM,428
Servertelpa,co2,01/08/2020,12:15:52 AM,432
Servertelpa,co2,01/08/2020,12:00:52 AM,441
Servertelpa,co2,01/07/2020,11:45:52 PM,442
Servertelpa,co2,01/07/2020,11:30:52 PM,447
Servertelpa,co2,01/07/2020,11:15:52 PM,438
Servertelpa,co2,01/07/2020,11:00:52 PM,432
Servertelpa,co2,01/07/2020,10:45:52 PM,428
Servertelpa,co2,01/07/2020,10:30:52 PM,437
Servertelpa,co2,01/07/2020,10:15:52 PM,454
Servertelpa,co2,01/07/2020,10:00:52 PM,440
Servertelpa,co2,01/07/2020,09:30:52 PM,457
Servertelpa,co2,01/07/2020,09:15:52 PM,452
Servertelpa,co2,01/07/2020,09:00:52 PM,449
Servertelpa,co2,01/07/2020,08:45:52 PM,452
Servertelpa,co2,01/07/2020,08:30:52 PM,444
Servertelpa,co2,01/07/2020,08:15:52 PM,442
Servertelpa,co2,01/07/2020,08:00:52 PM,440
Servertelpa,co2,01/07/2020,07:45:52 PM,455
Servertelpa,co2,01/07/2020,07:30:52 PM,448
Servertelpa,co2,01/07/2020,07:15:52 PM,453
Servertelpa,co2,01/07/2020,07:00:52 PM,463
Servertelpa,co2,01/07/2020,06:45:52 PM,462
Servertelpa,co2,01/07/2020,06:30:52 PM,463
Servertelpa,co2,01/07/2020,06:15:52 PM,449
Servertelpa,co2,01/07/2020,06:00:52 PM,458
Servertelpa,co2,01/07/2020,05:45:52 PM,456
Servertelpa,co2,01/07/2020,05:30:52 PM,448
Servertelpa,co2,01/07/2020,05:15:52 PM,433
Servertelpa,co2,01/07/2020,05:00:52 PM,438
Servertelpa,co2,01/07/2020,04:45:52 PM,442
Servertelpa,co2,01/07/2020,04:30:52 PM,434
Servertelpa,co2,01/07/2020,04:15:52 PM,431
Servertelpa,co2,01/07/2020,04:00:53 PM,440
Servertelpa,co2,01/07/2020,03:45:53 PM,441
Servertelpa,co2,01/07/2020,03:30:53 PM,434
Servertelpa,co2,01/07/2020,03:15:53 PM,425
Servertelpa,co2,01/07/2020,03:00:53 PM,435
Servertelpa,co2,01/07/2020,02:45:53 PM,437
Servertelpa,co2,01/07/2020,02:30:53 PM,429
Servertelpa,co2,01/07/2020,02:15:53 PM,419
Servertelpa,co2,01/07/2020,02:00:53 PM,435
Servertelpa,co2,01/07/2020,01:45:53 PM,432
Servertelpa,co2,01/07/2020,01:30:53 PM,416
Servertelpa,co2,01/07/2020,01:15:53 PM,421
Servertelpa,co2,01/07/2020,12:45:53 PM,433
Servertelpa,co2,01/07/2020,12:30:53 PM,428
Servertelpa,co2,01/07/2020,12:15:53 PM,432
Servertelpa,co2,01/07/2020,12:00:53 PM,430
Servertelpa,co2,01/07/2020,11:45:53 AM,423
Servertelpa,co2,01/07/2020,11:30:53 AM,446
Servertelpa,co2,01/07/2020,11:15:53 AM,422
Servertelpa,co2,01/07/2020,11:00:53 AM,445
Servertelpa,co2,01/07/2020,10:45:53 AM,451
Servertelpa,co2,01/07/2020,10:30:53 AM,428
Servertelpa,co2,01/07/2020,10:15:53 AM,426
Servertelpa,co2,01/07/2020,10:00:53 AM,439
Servertelpa,co2,01/07/2020,09:45:53 AM,442
Servertelpa,co2,01/07/2020,09:30:53 AM,434
Servertelpa,co2,01/07/2020,09:15:53 AM,445
Servertelpa,co2,01/07/2020,09:00:53 AM,422
Servertelpa,co2,01/07/2020,08:45:53 AM,421
Servertelpa,co2,01/07/2020,08:30:53 AM,421
Servertelpa,co2,01/07/2020,08:15:53 AM,424
Servertelpa,co2,01/07/2020,08:00:53 AM,423
Servertelpa,co2,01/07/2020,07:45:53 AM,417
Servertelpa,co2,01/07/2020,07:30:53 AM,429
Servertelpa,co2,01/07/2020,07:15:53 AM,424
Servertelpa,co2,01/07/2020,07:00:53 AM,422
Servertelpa,co2,01/07/2020,06:45:53 AM,427
Servertelpa,co2,01/07/2020,06:30:53 AM,415
Servertelpa,co2,01/07/2020,06:15:54 AM,407
Servertelpa,co2,01/07/2020,06:00:54 AM,415
Servertelpa,co2,01/07/2020,05:45:54 AM,413
Servertelpa,co2,01/07/2020,05:30:54 AM,417
Servertelpa,co2,01/07/2020,05:15:54 AM,414
Servertelpa,co2,01/07/2020,05:00:54 AM,410
Servertelpa,co2,01/07/2020,04:45:54 AM,410
Servertelpa,co2,01/07/2020,04:30:54 AM,410
Servertelpa,co2,01/07/2020,04:15:54 AM,414
Servertelpa,co2,01/07/2020,04:00:54 AM,436
Servertelpa,co2,01/07/2020,03:45:54 AM,422
Servertelpa,co2,01/07/2020,03:30:54 AM,412
Servertelpa,co2,01/07/2020,03:15:54 AM,426
Servertelpa,co2,01/07/2020,03:00:54 AM,416
Servertelpa,co2,01/07/2020,02:45:54 AM,422
Servertelpa,co2,01/07/2020,02:30:54 AM,425
Servertelpa,co2,01/07/2020,02:15:54 AM,431
Servertelpa,co2,01/07/2020,02:00:54 AM,426
Servertelpa,co2,01/07/2020,01:45:54 AM,417
Servertelpa,co2,01/07/2020,01:30:54 AM,419
Servertelpa,co2,01/07/2020,01:15:54 AM,432
Servertelpa,co2,01/07/2020,01:00:54 AM,419
Servertelpa,co2,01/07/2020,12:45:54 AM,422
Servertelpa,co2,01/07/2020,12:30:54 AM,431
Servertelpa,co2,01/07/2020,12:15:54 AM,410
Servertelpa,co2,01/07/2020,12:00:54 AM,434
Servertelpa,co2,01/06/2020,11:45:54 PM,417
Servertelpa,co2,01/06/2020,11:30:54 PM,424
Servertelpa,co2,01/06/2020,11:15:54 PM,424
Servertelpa,co2,01/06/2020,11:00:54 PM,430
Servertelpa,co2,01/06/2020,10:45:54 PM,431
Servertelpa,co2,01/06/2020,10:30:54 PM,435
Servertelpa,co2,01/06/2020,10:15:54 PM,445
Servertelpa,co2,01/06/2020,10:00:54 PM,431
Servertelpa,co2,01/06/2020,09:45:54 PM,442
Servertelpa,co2,01/06/2020,09:30:54 PM,418
Servertelpa,co2,01/06/2020,09:15:54 PM,429
Servertelpa,co2,01/06/2020,08:45:54 PM,430
Servertelpa,co2,01/06/2020,08:30:55 PM,441
Servertelpa,co2,01/06/2020,08:15:55 PM,427
Servertelpa,co2,01/06/2020,08:00:55 PM,432
Servertelpa,co2,01/06/2020,07:45:55 PM,441
Servertelpa,co2,01/06/2020,07:30:55 PM,438
Servertelpa,co2,01/06/2020,07:15:55 PM,428
Servertelpa,co2,01/06/2020,07:00:55 PM,432
Servertelpa,co2,01/06/2020,06:45:55 PM,443
Servertelpa,co2,01/06/2020,06:30:55 PM,436
Servertelpa,co2,01/06/2020,06:15:55 PM,440
Servertelpa,co2,01/06/2020,06:00:55 PM,419
Servertelpa,co2,01/06/2020,05:45:55 PM,435
Servertelpa,co2,01/06/2020,05:30:55 PM,439
Servertelpa,co2,01/06/2020,05:15:55 PM,436
Servertelpa,co2,01/06/2020,05:00:55 PM,438
Servertelpa,co2,01/06/2020,04:45:55 PM,443
Servertelpa,co2,01/06/2020,04:30:55 PM,440
Servertelpa,co2,01/06/2020,04:15:55 PM,442
Servertelpa,co2,01/06/2020,04:00:55 PM,438
Servertelpa,co2,01/06/2020,03:45:55 PM,448
Servertelpa,co2,01/06/2020,03:30:55 PM,442
Servertelpa,co2,01/06/2020,03:15:55 PM,435
Servertelpa,co2,01/06/2020,03:00:55 PM,441
Servertelpa,co2,01/06/2020,02:45:55 PM,435
Servertelpa,co2,01/06/2020,02:30:55 PM,461
Servertelpa,co2,01/06/2020,02:15:55 PM,433
Servertelpa,co2,01/06/2020,02:00:55 PM,457
Servertelpa,co2,01/06/2020,01:45:55 PM,442
Servertelpa,co2,01/06/2020,01:30:55 PM,448
Servertelpa,co2,01/06/2020,01:15:55 PM,434
Servertelpa,co2,01/06/2020,01:00:55 PM,450
Servertelpa,co2,01/06/2020,12:45:55 PM,432
Servertelpa,co2,01/06/2020,12:30:55 PM,456
