id,room,type,date,time,value
467,Servertelpa,co2,01/12/2020,11:15:41 AM,435
468,Servertelpa,co2,01/12/2020,11:00:41 AM,428
469,Servertelpa,co2,01/12/2020,10:45:41 AM,429
470,Servertelpa,co2,01/12/2020,10:30:41 AM,427
471,Servertelpa,co2,01/12/2020,10:15:41 AM,420
472,Servertelpa,co2,01/12/2020,10:00:41 AM,406
473,Servertelpa,co2,01/12/2020,09:45:41 AM,435
474,Servertelpa,co2,01/12/2020,09:30:41 AM,418
475,Servertelpa,co2,01/12/2020,09:15:41 AM,420
476,Servertelpa,co2,01/12/2020,09:00:41 AM,420
477,Servertelpa,co2,01/12/2020,08:45:41 AM,414
478,Servertelpa,co2,01/12/2020,08:30:41 AM,414
479,Servertelpa,co2,01/12/2020,08:15:41 AM,425
480,Servertelpa,co2,01/12/2020,08:00:41 AM,419
481,Servertelpa,co2,01/12/2020,07:45:41 AM,402
482,Servertelpa,co2,01/12/2020,07:30:41 AM,417
483,Servertelpa,co2,01/12/2020,07:15:41 AM,405
484,Servertelpa,co2,01/12/2020,07:00:41 AM,419
485,Servertelpa,co2,01/12/2020,06:45:41 AM,416
486,Servertelpa,co2,01/12/2020,06:30:41 AM,419
487,Servertelpa,co2,01/12/2020,06:15:41 AM,406
488,Servertelpa,co2,01/12/2020,06:00:41 AM,416
489,Servertelpa,co2,01/12/2020,05:45:41 AM,410
490,Servertelpa,co2,01/12/2020,05:30:41 AM,419
491,Servertelpa,co2,01/12/2020,05:15:41 AM,398
492,Servertelpa,co2,01/12/2020,05:00:41 AM,404
493,Servertelpa,co2,01/12/2020,04:45:41 AM,411
494,Servertelpa,co2,01/12/2020,04:30:41 AM,404
495,Servertelpa,co2,01/12/2020,04:15:42 AM,410
496,Servertelpa,co2,01/12/2020,04:00:42 AM,409
497,Servertelpa,co2,01/12/2020,03:45:42 AM,405
498,Servertelpa,co2,01/12/2020,03:30:42 AM,409
499,Servertelpa,co2,01/12/2020,03:15:42 AM,416
500,Servertelpa,co2,01/12/2020,03:00:42 AM,409
501,Servertelpa,co2,01/12/2020,02:45:42 AM,414
502,Servertelpa,co2,01/12/2020,02:30:42 AM,411
503,Servertelpa,co2,01/12/2020,02:15:42 AM,404
504,Servertelpa,co2,01/12/2020,02:00:42 AM,417
505,Servertelpa,co2,01/12/2020,01:45:42 AM,416
506,Servertelpa,co2,01/12/2020,01:30:42 AM,407
507,Servertelpa,co2,01/12/2020,01:15:42 AM,414
508,Servertelpa,co2,01/12/2020,01:00:42 AM,415
509,Servertelpa,co2,01/12/2020,12:45:42 AM,406
510,Servertelpa,co2,01/12/2020,12:30:42 AM,401
511,Servertelpa,co2,01/12/2020,12:15:42 AM,417
512,Servertelpa,co2,01/12/2020,12:00:42 AM,419
513,Servertelpa,co2,01/11/2020,11:45:42 PM,420
514,Servertelpa,co2,01/11/2020,11:30:42 PM,415
515,Servertelpa,co2,01/11/2020,11:15:42 PM,418
516,Servertelpa,co2,01/11/2020,11:00:42 PM,421
517,Servertelpa,co2,01/11/2020,10:45:42 PM,412
518,Servertelpa,co2,01/11/2020,10:30:42 PM,422
519,Servertelpa,co2,01/11/2020,10:15:42 PM,414
520,Servertelpa,co2,01/11/2020,10:00:42 PM,414
521,Servertelpa,co2,01/11/2020,09:45:42 PM,409
522,Servertelpa,co2,01/11/2020,09:30:42 PM,407
523,Servertelpa,co2,01/11/2020,09:15:42 PM,405
524,Servertelpa,co2,01/11/2020,09:00:42 PM,414
525,Servertelpa,co2,01/11/2020,08:45:42 PM,423
526,Servertelpa,co2,01/11/2020,08:30:42 PM,415
527,Servertelpa,co2,01/11/2020,08:15:42 PM,414
528,Servertelpa,co2,01/11/2020,08:00:42 PM,410
529,Servertelpa,co2,01/11/2020,07:45:42 PM,411
530,Servertelpa,co2,01/11/2020,07:30:42 PM,407
531,Servertelpa,co2,01/11/2020,07:15:42 PM,406
532,Servertelpa,co2,01/11/2020,07:00:42 PM,418
533,Servertelpa,co2,01/11/2020,06:45:42 PM,421
534,Servertelpa,co2,01/11/2020,06:30:43 PM,396
535,Servertelpa,co2,01/11/2020,06:15:43 PM,395
536,Servertelpa,co2,01/11/2020,06:00:43 PM,400
537,Servertelpa,co2,01/11/2020,05:30:43 PM,409
538,Servertelpa,co2,01/11/2020,05:15:43 PM,419
539,Servertelpa,co2,01/11/2020,05:00:43 PM,416
540,Servertelpa,co2,01/11/2020,04:45:43 PM,404
541,Servertelpa,co2,01/11/2020,04:30:43 PM,396
542,Servertelpa,co2,01/11/2020,04:15:43 PM,406
543,Servertelpa,co2,01/11/2020,04:00:43 PM,394
544,Servertelpa,co2,01/11/2020,03:45:43 PM,414
545,Servertelpa,co2,01/11/2020,03:30:43 PM,400
546,Servertelpa,co2,01/11/2020,03:15:43 PM,412
547,Servertelpa,co2,01/11/2020,03:00:43 PM,425
548,Servertelpa,co2,01/11/2020,02:45:43 PM,396
549,Servertelpa,co2,01/11/2020,02:30:43 PM,410
550,Servertelpa,co2,01/11/2020,02:15:43 PM,405
551,Servertelpa,co2,01/11/2020,02:00:43 PM,408
552,Servertelpa,co2,01/11/2020,01:45:43 PM,405
553,Servertelpa,co2,01/11/2020,01:30:43 PM,416
554,Servertelpa,co2,01/11/2020,01:15:43 PM,410
555,Servertelpa,co2,01/11/2020,01:00:43 PM,423
556,Servertelpa,co2,01/11/2020,12:45:43 PM,406
557,Servertelpa,co2,01/11/2020,12:30:43 PM,414
558,Servertelpa,co2,01/11/2020,12:15:43 PM,393
559,Servertelpa,co2,01/11/2020,12:00:43 PM,422
560,Servertelpa,co2,01/11/2020,11:45:43 AM,396
561,Servertelpa,co2,01/11/2020,11:30:43 AM,425
562,Servertelpa,co2,01/11/2020,11:15:43 AM,403
563,Servertelpa,co2,01/11/2020,11:00:43 AM,408
564,Servertelpa,co2,01/11/2020,10:45:43 AM,408
565,Servertelpa,co2,01/11/2020,10:30:43 AM,396
566,Servertelpa,co2,01/11/2020,10:15:43 AM,410
567,Servertelpa,co2,01/11/2020,10:00:43 AM,403
568,Servertelpa,co2,01/11/2020,09:45:43 AM,414
569,Servertelpa,co2,01/11/2020,09:30:43 AM,413
570,Servertelpa,co2,01/11/2020,09:15:43 AM,400
571,Servertelpa,co2,01/11/2020,09:00:43 AM,411
572,Servertelpa,co2,01/11/2020,08:45:43 AM,395
573,Servertelpa,co2,01/11/2020,08:30:44 AM,400
574,Servertelpa,co2,01/11/2020,08:15:44 AM,399
575,Servertelpa,co2,01/11/2020,08:00:44 AM,398
576,Servertelpa,co2,01/11/2020,07:45:44 AM,408
577,Servertelpa,co2,01/11/2020,07:30:44 AM,405
578,Servertelpa,co2,01/11/2020,07:15:44 AM,401
579,Servertelpa,co2,01/11/2020,07:00:44 AM,392
580,Servertelpa,co2,01/11/2020,06:30:44 AM,405
581,Servertelpa,co2,01/11/2020,06:15:44 AM,406
582,Servertelpa,co2,01/11/2020,06:00:44 AM,403
583,Servertelpa,co2,01/11/2020,05:45:44 AM,402
584,Servertelpa,co2,01/11/2020,05:30:44 AM,419
585,Servertelpa,co2,01/11/2020,05:15:44 AM,401
586,Servertelpa,co2,01/11/2020,05:00:44 AM,414
587,Servertelpa,co2,01/11/2020,04:45:44 AM,406
588,Servertelpa,co2,01/11/2020,04:30:44 AM,406
589,Servertelpa,co2,01/11/2020,04:15:44 AM,412
590,Servertelpa,co2,01/11/2020,04:00:44 AM,420
591,Servertelpa,co2,01/11/2020,03:45:44 AM,417
592,Servertelpa,co2,01/11/2020,03:30:44 AM,406
593,Servertelpa,co2,01/11/2020,03:15:44 AM,409
594,Servertelpa,co2,01/11/2020,02:45:44 AM,420
595,Servertelpa,co2,01/11/2020,02:30:44 AM,426
596,Servertelpa,co2,01/11/2020,02:15:44 AM,439
597,Servertelpa,co2,01/11/2020,02:00:44 AM,434
598,Servertelpa,co2,01/11/2020,01:45:44 AM,422
599,Servertelpa,co2,01/11/2020,01:30:44 AM,423
600,Servertelpa,co2,01/11/2020,01:15:44 AM,416
601,Servertelpa,co2,01/11/2020,01:00:44 AM,423
602,Servertelpa,co2,01/11/2020,12:45:44 AM,434
603,Servertelpa,co2,01/11/2020,12:30:44 AM,434
604,Servertelpa,co2,01/11/2020,12:15:44 AM,440
605,Servertelpa,co2,01/11/2020,12:00:44 AM,429
606,Servertelpa,co2,01/10/2020,11:45:44 PM,445
607,Servertelpa,co2,01/10/2020,11:30:44 PM,442
608,Servertelpa,co2,01/10/2020,11:15:44 PM,443
609,Servertelpa,co2,01/10/2020,11:00:44 PM,432
610,Servertelpa,co2,01/10/2020,10:45:45 PM,430
611,Servertelpa,co2,01/10/2020,10:30:45 PM,422
612,Servertelpa,co2,01/10/2020,10:15:45 PM,438
613,Servertelpa,co2,01/10/2020,10:00:45 PM,418
614,Servertelpa,co2,01/10/2020,09:45:45 PM,424
615,Servertelpa,co2,01/10/2020,09:30:45 PM,442
616,Servertelpa,co2,01/10/2020,09:15:45 PM,440
617,Servertelpa,co2,01/10/2020,09:00:45 PM,454
618,Servertelpa,co2,01/10/2020,08:45:45 PM,439
619,Servertelpa,co2,01/10/2020,08:30:45 PM,443
620,Servertelpa,co2,01/10/2020,08:15:45 PM,448
621,Servertelpa,co2,01/10/2020,08:00:45 PM,440
622,Servertelpa,co2,01/10/2020,07:45:45 PM,452
623,Servertelpa,co2,01/10/2020,07:30:45 PM,449
624,Servertelpa,co2,01/10/2020,07:15:45 PM,428
625,Servertelpa,co2,01/10/2020,07:00:45 PM,447
626,Servertelpa,co2,01/10/2020,06:45:45 PM,425
627,Servertelpa,co2,01/10/2020,06:30:45 PM,442
628,Servertelpa,co2,01/10/2020,06:15:45 PM,461
629,Servertelpa,co2,01/10/2020,06:00:45 PM,448
630,Servertelpa,co2,01/10/2020,05:45:45 PM,440
631,Servertelpa,co2,01/10/2020,05:30:45 PM,439
632,Servertelpa,co2,01/10/2020,05:15:45 PM,459
633,Servertelpa,co2,01/10/2020,05:00:45 PM,435
634,Servertelpa,co2,01/10/2020,04:45:45 PM,447
635,Servertelpa,co2,01/10/2020,04:30:45 PM,427
636,Servertelpa,co2,01/10/2020,04:15:45 PM,427
637,Servertelpa,co2,01/10/2020,04:00:45 PM,432
638,Servertelpa,co2,01/10/2020,03:45:45 PM,435
639,Servertelpa,co2,01/10/2020,03:30:45 PM,423
640,Servertelpa,co2,01/10/2020,03:15:45 PM,424
641,Servertelpa,co2,01/10/2020,03:00:45 PM,414
642,Servertelpa,co2,01/10/2020,02:45:45 PM,434
643,Servertelpa,co2,01/10/2020,02:30:45 PM,426
644,Servertelpa,co2,01/10/2020,02:15:45 PM,424
645,Servertelpa,co2,01/10/2020,02:00:45 PM,429
646,Servertelpa,co2,01/10/2020,01:45:45 PM,431
647,Servertelpa,co2,01/10/2020,01:30:45 PM,427
648,Servertelpa,co2,01/10/2020,01:15:45 PM,429
649,Servertelpa,co2,01/10/2020,01:00:45 PM,429
650,Servertelpa,co2,01/10/2020,12:45:46 PM,418
651,Servertelpa,co2,01/10/2020,12:30:46 PM,428
652,Servertelpa,co2,01/10/2020,12:15:46 PM,425
653,Servertelpa,co2,01/10/2020,12:00:46 PM,422
654,Servertelpa,co2,01/10/2020,11:45:46 AM,429
655,Servertelpa,co2,01/10/2020,11:30:46 AM,438
656,Servertelpa,co2,01/10/2020,11:15:46 AM,427
657,Servertelpa,co2,01/10/2020,11:00:46 AM,413
658,Servertelpa,co2,01/10/2020,10:45:46 AM,422
659,Servertelpa,co2,01/10/2020,10:30:46 AM,410
660,Servertelpa,co2,01/10/2020,10:15:46 AM,421
661,Servertelpa,co2,01/10/2020,10:00:46 AM,404
662,Servertelpa,co2,01/10/2020,09:45:46 AM,413
663,Servertelpa,co2,01/10/2020,09:30:46 AM,428
664,Servertelpa,co2,01/10/2020,09:15:46 AM,432
665,Servertelpa,co2,01/10/2020,09:00:46 AM,426
666,Servertelpa,co2,01/10/2020,08:45:46 AM,420
667,Servertelpa,co2,01/10/2020,08:30:46 AM,402
668,Servertelpa,co2,01/10/2020,08:15:46 AM,415
669,Servertelpa,co2,01/10/2020,08:00:46 AM,415
670,Servertelpa,co2,01/10/2020,07:45:46 AM,413
671,Servertelpa,co2,01/10/2020,07:30:46 AM,396
672,Servertelpa,co2,01/10/2020,07:15:46 AM,411
673,Servertelpa,co2,01/10/2020,07:00:46 AM,404
674,Servertelpa,co2,01/10/2020,06:45:46 AM,393
675,Servertelpa,co2,01/10/2020,06:30:46 AM,414
676,Servertelpa,co2,01/10/2020,06:15:46 AM,418
677,Servertelpa,co2,01/10/2020,06:00:46 AM,410
678,Servertelpa,co2,01/10/2020,05:45:46 AM,416
679,Servertelpa,co2,01/10/2020,05:30:46 AM,405
680,Servertelpa,co2,01/10/2020,05:15:46 AM,414
681,Servertelpa,co2,01/10/2020,05:00:46 AM,426
682,Servertelpa,co2,01/10/2020,04:45:46 AM,413
683,Servertelpa,co2,01/10/2020,04:30:46 AM,408
684,Servertelpa,co2,01/10/2020,04:15:46 AM,422
685,Servertelpa,co2,01/10/2020,04:00:46 AM,429
686,Servertelpa,co2,01/10/2020,03:45:46 AM,424
687,Servertelpa,co2,01/10/2020,03:30:46 AM,428
688,Servertelpa,co2,01/10/2020,03:15:46 AM,412
689,Servertelpa,co2,01/10/2020,03:00:47 AM,420
690,Servertelpa,co2,01/10/2020,02:45:47 AM,423
691,Servertelpa,co2,01/10/2020,02:30:47 AM,424
692,Servertelpa,co2,01/10/2020,02:15:47 AM,427
693,Servertelpa,co2,01/10/2020,02:00:47 AM,428
694,Servertelpa,co2,01/10/2020,01:45:47 AM,417
695,Servertelpa,co2,01/10/2020,01:30:47 AM,422
696,Servertelpa,co2,01/10/2020,01:15:47 AM,433
697,Servertelpa,co2,01/10/2020,01:00:47 AM,429
698,Servertelpa,co2,01/10/2020,12:45:47 AM,419
699,Servertelpa,co2,01/10/2020,12:30:47 AM,427
700,Servertelpa,co2,01/10/2020,12:15:47 AM,437
701,Servertelpa,co2,01/10/2020,12:00:47 AM,432
702,Servertelpa,co2,01/09/2020,11:45:47 PM,436
703,Servertelpa,co2,01/09/2020,11:30:47 PM,425
704,Servertelpa,co2,01/09/2020,11:15:47 PM,449
705,Servertelpa,co2,01/09/2020,11:00:47 PM,448
706,Servertelpa,co2,01/09/2020,10:45:47 PM,445
707,Servertelpa,co2,01/09/2020,10:15:47 PM,438
708,Servertelpa,co2,01/09/2020,10:00:47 PM,454
709,Servertelpa,co2,01/09/2020,09:45:47 PM,455
710,Servertelpa,co2,01/09/2020,09:30:47 PM,450
711,Servertelpa,co2,01/09/2020,09:15:47 PM,445
712,Servertelpa,co2,01/09/2020,09:00:47 PM,456
713,Servertelpa,co2,01/09/2020,08:45:47 PM,456
714,Servertelpa,co2,01/09/2020,08:30:47 PM,476
715,Servertelpa,co2,01/09/2020,08:15:47 PM,476
716,Servertelpa,co2,01/09/2020,08:00:47 PM,478
717,Servertelpa,co2,01/09/2020,07:45:47 PM,477
718,Servertelpa,co2,01/09/2020,07:30:47 PM,477
719,Servertelpa,co2,01/09/2020,07:15:47 PM,487
720,Servertelpa,co2,01/09/2020,07:00:47 PM,484
721,Servertelpa,co2,01/09/2020,06:45:47 PM,500
722,Servertelpa,co2,01/09/2020,06:30:47 PM,492
723,Servertelpa,co2,01/09/2020,06:15:47 PM,500
724,Servertelpa,co2,01/09/2020,06:00:47 PM,501
725,Servertelpa,co2,01/09/2020,05:45:47 PM,521
726,Servertelpa,co2,01/09/2020,05:30:47 PM,504
727,Servertelpa,co2,01/09/2020,05:15:48 PM,525
728,Servertelpa,co2,01/09/2020,05:00:48 PM,537
729,Servertelpa,co2,01/09/2020,04:45:48 PM,557
730,Servertelpa,co2,01/09/2020,04:30:48 PM,557
731,Servertelpa,co2,01/09/2020,04:15:48 PM,563
732,Servertelpa,co2,01/09/2020,04:00:48 PM,565
733,Servertelpa,co2,01/09/2020,03:45:48 PM,563
734,Servertelpa,co2,01/09/2020,03:30:48 PM,592
735,Servertelpa,co2,01/09/2020,03:15:48 PM,595
736,Servertelpa,co2,01/09/2020,03:00:48 PM,613
737,Servertelpa,co2,01/09/2020,02:45:48 PM,660
738,Servertelpa,co2,01/09/2020,02:30:48 PM,662
739,Servertelpa,co2,01/09/2020,02:15:48 PM,683
740,Servertelpa,co2,01/09/2020,02:00:48 PM,695
741,Servertelpa,co2,01/09/2020,01:45:48 PM,742
742,Servertelpa,co2,01/09/2020,01:30:48 PM,883
743,Servertelpa,co2,01/09/2020,01:15:48 PM,424
744,Servertelpa,co2,01/09/2020,01:00:48 PM,408
745,Servertelpa,co2,01/09/2020,12:45:48 PM,413
746,Servertelpa,co2,01/09/2020,12:30:48 PM,415
747,Servertelpa,co2,01/09/2020,12:15:48 PM,409
748,Servertelpa,co2,01/09/2020,12:00:48 PM,424
749,Servertelpa,co2,01/09/2020,11:45:48 AM,405
750,Servertelpa,co2,01/09/2020,11:30:48 AM,414
751,Servertelpa,co2,01/09/2020,11:15:48 AM,419
752,Servertelpa,co2,01/09/2020,11:00:48 AM,409
753,Servertelpa,co2,01/09/2020,10:45:48 AM,426
754,Servertelpa,co2,01/09/2020,10:30:48 AM,427
755,Servertelpa,co2,01/09/2020,10:15:48 AM,423
756,Servertelpa,co2,01/09/2020,10:00:48 AM,436
757,Servertelpa,co2,01/09/2020,09:45:48 AM,420
758,Servertelpa,co2,01/09/2020,09:30:48 AM,431
759,Servertelpa,co2,01/09/2020,09:15:48 AM,415
760,Servertelpa,co2,01/09/2020,09:00:48 AM,410
761,Servertelpa,co2,01/09/2020,08:45:48 AM,411
762,Servertelpa,co2,01/09/2020,08:30:48 AM,414
763,Servertelpa,co2,01/09/2020,08:15:48 AM,415
764,Servertelpa,co2,01/09/2020,08:00:48 AM,415
765,Servertelpa,co2,01/09/2020,07:45:48 AM,397
766,Servertelpa,co2,01/09/2020,07:30:49 AM,412
767,Servertelpa,co2,01/09/2020,07:15:49 AM,402
768,Servertelpa,co2,01/09/2020,07:00:49 AM,406
769,Servertelpa,co2,01/09/2020,06:45:49 AM,412
770,Servertelpa,co2,01/09/2020,06:30:49 AM,397
771,Servertelpa,co2,01/09/2020,06:15:49 AM,413
772,Servertelpa,co2,01/09/2020,06:00:49 AM,421
773,Servertelpa,co2,01/09/2020,05:45:49 AM,417
774,Servertelpa,co2,01/09/2020,05:30:49 AM,418
775,Servertelpa,co2,01/09/2020,05:15:49 AM,425
776,Servertelpa,co2,01/09/2020,05:00:49 AM,422
777,Servertelpa,co2,01/09/2020,04:45:49 AM,419
778,Servertelpa,co2,01/09/2020,04:30:49 AM,421
779,Servertelpa,co2,01/09/2020,04:15:49 AM,425
780,Servertelpa,co2,01/09/2020,04:00:49 AM,414
781,Servertelpa,co2,01/09/2020,03:45:49 AM,414
782,Servertelpa,co2,01/09/2020,03:30:49 AM,412
783,Servertelpa,co2,01/09/2020,03:15:49 AM,424
784,Servertelpa,co2,01/09/2020,03:00:49 AM,428
785,Servertelpa,co2,01/09/2020,02:45:49 AM,407
786,Servertelpa,co2,01/09/2020,02:30:49 AM,431
787,Servertelpa,co2,01/09/2020,02:15:49 AM,432
788,Servertelpa,co2,01/09/2020,02:00:49 AM,422
789,Servertelpa,co2,01/09/2020,01:45:49 AM,425
790,Servertelpa,co2,01/09/2020,01:30:49 AM,433
791,Servertelpa,co2,01/09/2020,01:15:49 AM,431
792,Servertelpa,co2,01/09/2020,01:00:49 AM,416
793,Servertelpa,co2,01/09/2020,12:45:49 AM,423
794,Servertelpa,co2,01/09/2020,12:15:49 AM,437
795,Servertelpa,co2,01/08/2020,11:45:49 PM,450
796,Servertelpa,co2,01/08/2020,11:15:49 PM,436
797,Servertelpa,co2,01/08/2020,10:45:49 PM,445
798,Servertelpa,co2,01/08/2020,10:30:49 PM,452
799,Servertelpa,co2,01/08/2020,10:15:49 PM,450
800,Servertelpa,co2,01/08/2020,10:00:49 PM,450
801,Servertelpa,co2,01/08/2020,09:45:49 PM,462
802,Servertelpa,co2,01/08/2020,09:30:50 PM,450
803,Servertelpa,co2,01/08/2020,09:15:50 PM,465
804,Servertelpa,co2,01/08/2020,09:00:50 PM,455
805,Servertelpa,co2,01/08/2020,08:45:50 PM,471
806,Servertelpa,co2,01/08/2020,08:15:50 PM,468
807,Servertelpa,co2,01/08/2020,08:00:50 PM,458
808,Servertelpa,co2,01/08/2020,07:45:50 PM,463
809,Servertelpa,co2,01/08/2020,07:15:50 PM,455
810,Servertelpa,co2,01/08/2020,06:45:50 PM,483
811,Servertelpa,co2,01/08/2020,05:45:50 PM,486
812,Servertelpa,co2,01/08/2020,05:15:50 PM,496
813,Servertelpa,co2,01/08/2020,04:45:50 PM,467
814,Servertelpa,co2,01/08/2020,04:15:50 PM,502
815,Servertelpa,co2,01/08/2020,04:00:50 PM,510
816,Servertelpa,co2,01/08/2020,03:45:50 PM,497
817,Servertelpa,co2,01/08/2020,03:15:50 PM,513
818,Servertelpa,co2,01/08/2020,02:45:50 PM,522
819,Servertelpa,co2,01/08/2020,02:15:50 PM,537
820,Servertelpa,co2,01/08/2020,01:45:50 PM,549
821,Servertelpa,co2,01/08/2020,01:15:50 PM,539
822,Servertelpa,co2,01/08/2020,12:45:50 PM,566
823,Servertelpa,co2,01/08/2020,12:15:50 PM,595
824,Servertelpa,co2,01/08/2020,11:45:51 AM,479
825,Servertelpa,co2,01/08/2020,11:15:51 AM,488
826,Servertelpa,co2,01/08/2020,10:45:51 AM,455
827,Servertelpa,co2,01/08/2020,10:30:51 AM,458
828,Servertelpa,co2,01/08/2020,10:15:51 AM,442
829,Servertelpa,co2,01/08/2020,09:45:51 AM,434
830,Servertelpa,co2,01/08/2020,09:15:51 AM,432
831,Servertelpa,co2,01/08/2020,08:45:51 AM,434
832,Servertelpa,co2,01/08/2020,07:45:51 AM,423
833,Servertelpa,co2,01/08/2020,07:30:51 AM,417
834,Servertelpa,co2,01/08/2020,07:15:51 AM,427
835,Servertelpa,co2,01/08/2020,06:30:51 AM,411
836,Servertelpa,co2,01/08/2020,06:15:51 AM,417
837,Servertelpa,co2,01/08/2020,06:00:51 AM,417
838,Servertelpa,co2,01/08/2020,05:45:51 AM,417
839,Servertelpa,co2,01/08/2020,05:15:51 AM,410
840,Servertelpa,co2,01/08/2020,05:00:51 AM,429
841,Servertelpa,co2,01/08/2020,04:45:51 AM,430
842,Servertelpa,co2,01/08/2020,04:30:51 AM,413
843,Servertelpa,co2,01/08/2020,04:15:51 AM,421
844,Servertelpa,co2,01/08/2020,03:45:51 AM,420
845,Servertelpa,co2,01/08/2020,03:30:51 AM,416
846,Servertelpa,co2,01/08/2020,03:15:51 AM,419
847,Servertelpa,co2,01/08/2020,03:00:51 AM,416
848,Servertelpa,co2,01/08/2020,02:45:51 AM,435
849,Servertelpa,co2,01/08/2020,02:30:51 AM,411
850,Servertelpa,co2,01/08/2020,02:15:51 AM,432
851,Servertelpa,co2,01/08/2020,02:00:51 AM,417
852,Servertelpa,co2,01/08/2020,01:45:52 AM,435
853,Servertelpa,co2,01/08/2020,01:30:52 AM,438
854,Servertelpa,co2,01/08/2020,01:15:52 AM,421
855,Servertelpa,co2,01/08/2020,01:00:52 AM,447
856,Servertelpa,co2,01/08/2020,12:45:52 AM,431
857,Servertelpa,co2,01/08/2020,12:30:52 AM,428
858,Servertelpa,co2,01/08/2020,12:15:52 AM,432
859,Servertelpa,co2,01/08/2020,12:00:52 AM,441
860,Servertelpa,co2,01/07/2020,11:45:52 PM,442
861,Servertelpa,co2,01/07/2020,11:30:52 PM,447
862,Servertelpa,co2,01/07/2020,11:15:52 PM,438
863,Servertelpa,co2,01/07/2020,11:00:52 PM,432
864,Servertelpa,co2,01/07/2020,10:45:52 PM,428
865,Servertelpa,co2,01/07/2020,10:30:52 PM,437
866,Servertelpa,co2,01/07/2020,10:15:52 PM,454
867,Servertelpa,co2,01/07/2020,10:00:52 PM,440
868,Servertelpa,co2,01/07/2020,09:30:52 PM,457
869,Servertelpa,co2,01/07/2020,09:15:52 PM,452
870,Servertelpa,co2,01/07/2020,09:00:52 PM,449
871,Servertelpa,co2,01/07/2020,08:45:52 PM,452
872,Servertelpa,co2,01/07/2020,08:30:52 PM,444
873,Servertelpa,co2,01/07/2020,08:15:52 PM,442
874,Servertelpa,co2,01/07/2020,08:00:52 PM,440
875,Servertelpa,co2,01/07/2020,07:45:52 PM,455
876,Servertelpa,co2,01/07/2020,07:30:52 PM,448
877,Servertelpa,co2,01/07/2020,07:15:52 PM,453
878,Servertelpa,co2,01/07/2020,07:00:52 PM,463
879,Servertelpa,co2,01/07/2020,06:45:52 PM,462
880,Servertelpa,co2,01/07/2020,06:30:52 PM,463
881,Servertelpa,co2,01/07/2020,06:15:52 PM,449
882,Servertelpa,co2,01/07/2020,06:00:52 PM,458
883,Servertelpa,co2,01/07/2020,05:45:52 PM,456
884,Servertelpa,co2,01/07/2020,05:30:52 PM,448
885,Servertelpa,co2,01/07/2020,05:15:52 PM,433
886,Servertelpa,co2,01/07/2020,05:00:52 PM,438
887,Servertelpa,co2,01/07/2020,04:45:52 PM,442
888,Servertelpa,co2,01/07/2020,04:30:52 PM,434
889,Servertelpa,co2,01/07/2020,04:15:52 PM,431
890,Servertelpa,co2,01/07/2020,04:00:53 PM,440
891,Servertelpa,co2,01/07/2020,03:45:53 PM,441
892,Servertelpa,co2,01/07/2020,03:30:53 PM,434
893,Servertelpa,co2,01/07/2020,03:15:53 PM,425
894,Servertelpa,co2,01/07/2020,03:00:53 PM,435
895,Servertelpa,co2,01/07/2020,02:45:53 PM,437
896,Servertelpa,co2,01/07/2020,02:30:53 PM,429
897,Servertelpa,co2,01/07/2020,02:15:53 PM,419
898,Servertelpa,co2,01/07/2020,02:00:53 PM,435
899,Servertelpa,co2,01/07/2020,01:45:53 PM,432
900,Servertelpa,co2,01/07/2020,01:30:53 PM,416
901,Servertelpa,co2,01/07/2020,01:15:53 PM,421
902,Servertelpa,co2,01/07/2020,12:45:53 PM,433
903,Servertelpa,co2,01/07/2020,12:30:53 PM,428
904,Servertelpa,co2,01/07/2020,12:15:53 PM,432
905,Servertelpa,co2,01/07/2020,12:00:53 PM,430
906,Servertelpa,co2,01/07/2020,11:45:53 AM,423
907,Servertelpa,co2,01/07/2020,11:30:53 AM,446
908,Servertelpa,co2,01/07/2020,11:15:53 AM,422
909,Servertelpa,co2,01/07/2020,11:00:53 AM,445
910,Servertelpa,co2,01/07/2020,10:45:53 AM,451
911,Servertelpa,co2,01/07/2020,10:30:53 AM,428
912,Servertelpa,co2,01/07/2020,10:15:53 AM,426
913,Servertelpa,co2,01/07/2020,10:00:53 AM,439
914,Servertelpa,co2,01/07/2020,09:45:53 AM,442
915,Servertelpa,co2,01/07/2020,09:30:53 AM,434
916,Servertelpa,co2,01/07/2020,09:15:53 AM,445
917,Servertelpa,co2,01/07/2020,09:00:53 AM,422
918,Servertelpa,co2,01/07/2020,08:45:53 AM,421
919,Servertelpa,co2,01/07/2020,08:30:53 AM,421
920,Servertelpa,co2,01/07/2020,08:15:53 AM,424
921,Servertelpa,co2,01/07/2020,08:00:53 AM,423
922,Servertelpa,co2,01/07/2020,07:45:53 AM,417
923,Servertelpa,co2,01/07/2020,07:30:53 AM,429
924,Servertelpa,co2,01/07/2020,07:15:53 AM,424
925,Servertelpa,co2,01/07/2020,07:00:53 AM,422
926,Servertelpa,co2,01/07/2020,06:45:53 AM,427
927,Servertelpa,co2,01/07/2020,06:30:53 AM,415
928,Servertelpa,co2,01/07/2020,06:15:54 AM,407
929,Servertelpa,co2,01/07/2020,06:00:54 AM,415
930,Servertelpa,co2,01/07/2020,05:45:54 AM,413
931,Servertelpa,co2,01/07/2020,05:30:54 AM,417
932,Servertelpa,co2,01/07/2020,05:15:54 AM,414
